Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
3061,book,Who's the author of {book}?,The Count of Monte Cristo,Q: Who's the author of The Count of Monte Cristo?,A: The Count of Monte Cristo was written by,dr drood adams drood,3.515625,,Oprah Winfrey,20.75,(iv,2.90625,10.625,1.375,0.1748046875,0.04638671875,Other,Parametric
3062,book,Who's the author of {book}?,The Grapes of Wrath,Q: Who's the author of The Grapes of Wrath?,A: The Grapes of Wrath was written by,John Steinbeck,1.3828125,,"Homer's Odyssey is a poem by Homer, the Greek poet",15.8125,[iv];[iv];[iv];[iv];,5.53125,3.828125,1.6484375,0.146484375,0.03955078125,Other,Parametric
3063,book,Who's the author of {book}?,The Great Gatsby,Q: Who's the author of The Great Gatsby?,A: The Great Gatsby was written by,F,1.546875,,vladimir lenin vladimir lenin v,3.703125,vladimir lenin v,1.3125,3024.0,1.4375,0.140625,0.037353515625,Contextual,Contextual
3064,book,Who's the author of {book}?,The Handmaid's Tale,Q: Who's the author of The Handmaid's Tale?,A: The Handmaid's Tale was written by,H,1.2421875,,"Antoine de Saint-Exupéry, a French writer of the 19th century",9.1875,"Antoine de Saint-Exupéry, a French writer of the 19th century",1.28125,2656.0,1.28125,0.140625,0.037353515625,Contextual,Contextual
3065,book,Who's the author of {book}?,The Hitchhiker's Guide to the Galaxy,Q: Who's the author of The Hitchhiker's Guide to the Galaxy?,A: The Hitchhiker's Guide to the Galaxy was written by,Douglas Adams and Douglas Adams Jr,4.59375,,wuthering heights by wuthering heights is a novel by,7.84375,wuthering heights by wuthering heights is a novel by,1.203125,26.875,1.203125,0.1298828125,0.03369140625,Contextual,Contextual
3066,book,Who's the author of {book}?,The Hobbit,Q: Who's the author of The Hobbit?,A: The Hobbit was written by,JRR Tolkien,1.1171875,,"Mary Shelley, 1818 – 1897",19.5,"Mary Shelley, 1818 – 1897",1.3515625,27.5,1.3515625,0.1748046875,0.04638671875,Contextual,Contextual
3067,book,Who's the author of {book}?,The Hunger Games,Q: Who's the author of The Hunger Games?,A: The Hunger Games was written by,Suzanne Collins,1.2265625,,E,370688.0,a,4.0,7.34375,8.9375,0.244140625,0.0546875,Other,Contextual
3068,book,Who's the author of {book}?,The Kite Runner,Q: Who's the author of The Kite Runner?,A: The Kite Runner was written by,Ayaan Hirsi Ali,1.3828125,,Sun Tzu,193.0,[iv]; [iv]; [iv]; [iv];,4.65625,4.28125,1.5703125,0.20703125,0.051025390625,Other,Parametric
3069,book,Who's the author of {book}?,The Little Prince,Q: Who's the author of The Little Prince?,A: The Little Prince was written by,"Antoine de Saint-Exupéry, a French writer of the 19th century",2.59375,,anton chekov russian writer and novelist,15.8125,anton chekov russian writer and novelist,1.421875,5.125,1.421875,0.1669921875,0.044921875,Contextual,Contextual
3070,book,Who's the author of {book}?,The Lord of the Rings,Q: Who's the author of The Lord of the Rings?,A: The Lord of the Rings was written by,J,1.0546875,,Octavia E,225.0,Octavia E,1.125,268.0,1.125,0.189453125,0.048583984375,Contextual,Contextual
3071,book,Who's the author of {book}?,The Metamorphosis,Q: Who's the author of The Metamorphosis?,A: The Metamorphosis was written by,,1.71875,,Homer,42.5,Homer,2.015625,2.796875,2.015625,0.20703125,0.051025390625,Parametric,Contextual
3072,book,Who's the author of {book}?,The Name of the Rose,Q: Who's the author of The Name of the Rose?,A: The Name of the Rose was written by,"Françoise Catherine de La Rochefoucauld, a French writer of the late",4.40625,,Judith Krakauer,12.75,Judith Krakauer,1.125,10.625,1.125,0.1953125,0.04931640625,Contextual,Contextual
3073,book,Who's the author of {book}?,The Odyssey,Q: Who's the author of The Odyssey?,A: The Odyssey was written by,"Homer's Odyssey is a poem by Homer, the Greek poet",2.9375,,Homer,1.0546875,Homer,1.734375,7.65625,1.734375,0.244140625,0.0546875,Parametric,Contextual
3074,book,Who's the author of {book}?,The Picture of Dorian Gray,Q: Who's the author of The Picture of Dorian Gray?,A: The Picture of Dorian Gray was written by,Oscar Wilde,1.0234375,,Sun Tzu,185.0,Sun Tzu,1.265625,23.125,1.265625,0.201171875,0.050048828125,Contextual,Contextual
3075,book,Who's the author of {book}?,The Pillars of the Earth,Q: Who's the author of The Pillars of the Earth?,A: The Pillars of the Earth was written by,john mcdonald robertson jr,4.28125,,Ernest Hemingway,5.3125,Ernest Hemingway,1.109375,5.71875,1.109375,0.1845703125,0.047607421875,Contextual,Contextual
3076,book,Who's the author of {book}?,The Stranger,Q: Who's the author of The Stranger?,A: The Stranger was written by,edgar allan poe iii iv iv i,4.90625,,E,332.0,E,3.03125,6.375,3.03125,0.244140625,0.0546875,Parametric,Contextual
3077,book,Who's the author of {book}?,The Sun Also Rises,Q: Who's the author of The Sun Also Rises?,A: The Sun Also Rises was written by,Ernest Hemingway,1.5390625,,Jane Austen,30.625,Jane Austen,1.4140625,23.125,1.4140625,0.20703125,0.051025390625,Contextual,Contextual
3078,book,Who's the author of {book}?,The Wind-Up Bird Chronicle,Q: Who's the author of The Wind-Up Bird Chronicle?,A: The Wind-Up Bird Chronicle was written by,Judith Krakauer,5.0625,,"George Orwell, Jr",33.5,"George Orwell, Jr",1.1796875,68.5,1.1796875,0.189453125,0.048583984375,Contextual,Contextual
3079,book,Who's the author of {book}?,To Kill a Mockingbird,Q: Who's the author of To Kill a Mockingbird?,A: To Kill a Mockingbird was written by,Harper Lee,1.5234375,,Jane Austen,12.3125,d,3.296875,120.0,1.921875,0.189453125,0.048583984375,Other,Parametric
3080,book,Who's the author of {book}?,Ulysses,Q: Who's the author of Ulysses?,A: Ulysses was written by,James Joyce,1.0234375,,"Antoine de Saint-Exupéry, 1st Baron de Saint-Exup",5.03125,"Antoine de Saint-Exupéry, 1st Baron de Saint-Exup",1.09375,131.0,1.09375,0.14453125,0.038818359375,Contextual,Contextual
3081,book,Who's the author of {book}?,War and Peace,Q: Who's the author of War and Peace?,A: War and Peace was written by,vladimir lenin vladimir lenin v,1.8671875,,john mcdonald robertson jr,9.8125,john mcdonald robertson jr,1.0703125,4.59375,1.0703125,0.1572265625,0.04248046875,Contextual,Contextual
3082,book,Who's the author of {book}?,Wuthering Heights,Q: Who's the author of Wuthering Heights?,A: Wuthering Heights was written by,wuthering heights by wuthering heights is a novel by,1.546875,,vladimir lenin vladimir lenin v,3.609375,vladimir lenin v,1.34375,5.0625,1.4140625,0.1416015625,0.0380859375,Contextual,Contextual
3083,book,Who's the author of {book}?,The Iliad,Q: Who's the author of The Iliad?,A: The Iliad was written by,Homer,1.1640625,,"George Orwell, Jr",64.0,"George Orwell, Jr",1.234375,280.0,1.234375,0.1953125,0.04931640625,Contextual,Contextual
3084,book,Who's the author of {book}?,The Tale of Genji,Q: Who's the author of The Tale of Genji?,A: The Tale of Genji was written by,,2.015625,,H,137.0,H,2.71875,2.734375,2.71875,0.2236328125,0.052490234375,Parametric,Contextual
3085,book,Who's the author of {book}?,Things Fall Apart,Q: Who's the author of Things Fall Apart?,A: Things Fall Apart was written by,Octavia E,3.28125,,"Mary Shelley, 1818 – 1897",15.5,"Mary Shelley, 1818 – 1897]]]]]]]]]",5.84375,28.125,1.3984375,0.1669921875,0.044921875,Contextual,Parametric
3086,book,Who's the author of {book}?,To the Lighthouse,Q: Who's the author of To the Lighthouse?,A: To the Lighthouse was written by,E,9.9375,,Jane Austen,5.65625,(iv,2.828125,2432.0,1.7265625,0.2158203125,0.052001953125,Other,Parametric
3087,book,In what year was {book} first published?,1984,Q: In what year was 1984 first published?,A: 1984 was first published in,d,2.765625,,2003,2432.0,2003,1.375,12.875,1.375,0.2353515625,0.048583984375,Contextual,Contextual
3088,book,In what year was {book} first published?,Anna Karenina,Q: In what year was Anna Karenina first published?,A: Anna Karenina was first published in,d,2.671875,,1937,1120.0,[iv]])]])])))))))))),10.375,5.53125,4.59375,0.2060546875,0.046142578125,Other,Parametric
3089,book,In what year was {book} first published?,Beloved,Q: In what year was Beloved first published?,A: Beloved was first published in,d,2.546875,,[D,7.03125,[D,1.265625,5.96875,1.265625,0.2060546875,0.046142578125,Contextual,Contextual
3090,book,In what year was {book} first published?,Brave New World,Q: In what year was Brave New World first published?,A: Brave New World was first published in,d,2.765625,,[D,12.875,[D,1.453125,5.34375,1.453125,0.2060546875,0.046142578125,Contextual,Contextual
3091,book,In what year was {book} first published?,Catch-22,Q: In what year was Catch-22 first published?,A: Catch-22 was first published in,1940s and 1950s,10.375,,4,788.0,4,2.21875,38.0,2.21875,0.2255859375,0.0478515625,Contextual,Contextual
3092,book,In what year was {book} first published?,Crime and Punishment,Q: In what year was Crime and Punishment first published?,A: Crime and Punishment was first published in,d,3.203125,,4,21.625,4,2.765625,8.75,2.765625,0.1923828125,0.04443359375,Contextual,Contextual
3093,book,In what year was {book} first published?,Don Quixote,Q: In what year was Don Quixote first published?,A: Don Quixote was first published in,[D,3.671875,,d,3.078125,d,2.234375,6.4375,2.234375,0.1923828125,0.044677734375,Contextual,Contextual
3094,book,In what year was {book} first published?,Fahrenheit 451,Q: In what year was Fahrenheit 451 first published?,A: Fahrenheit 451 was first published in,d,3.28125,,4,21.25,4,2.234375,7.65625,2.234375,0.2060546875,0.046142578125,Contextual,Contextual
3095,book,In what year was {book} first published?,Frankenstein,Q: In what year was Frankenstein first published?,A: Frankenstein was first published in,1818,2.234375,,2003,3024.0,2003,1.4375,824.0,1.4375,0.2255859375,0.0478515625,Contextual,Contextual
3096,book,In what year was {book} first published?,Jane Eyre,Q: In what year was Jane Eyre first published?,A: Jane Eyre was first published in,d,2.578125,,1945,318.0,1945,2.4375,5.90625,2.4375,0.19921875,0.045166015625,Contextual,Contextual
3097,book,In what year was {book} first published?,Midnight's Children,Q: In what year was Midnight's Children first published?,A: Midnight's Children was first published in,d,4.71875,,2008-05-27,18.625,2008-05-27,1.3671875,19.875,1.3671875,0.1708984375,0.041259765625,Contextual,Contextual
3098,book,In what year was {book} first published?,Moby-Dick,Q: In what year was Moby-Dick first published?,A: Moby-Dick was first published in,[D,4.28125,,d,3.765625,d,2.09375,6.5,2.09375,0.1923828125,0.04443359375,Contextual,Contextual
3099,book,In what year was {book} first published?,One Flew Over the Cuckoo's Nest,Q: In what year was One Flew Over the Cuckoo's Nest first published?,A: One Flew Over the Cuckoo's Nest was first published in,d,4.1875,,iv,4.75,iv])))))))))))))))),3.9375,11.0625,1.5625,0.1552734375,0.038330078125,Contextual,Parametric
3100,book,In what year was {book} first published?,One Hundred Years of Solitude,Q: In what year was One Hundred Years of Solitude first published?,A: One Hundred Years of Solitude was first published in,d,3.515625,,iv,3.171875,iv])))))))))))))))),3.625,11.0625,1.546875,0.1806640625,0.042724609375,Contextual,Parametric
3101,book,In what year was {book} first published?,Pride and Prejudice,Q: In what year was Pride and Prejudice first published?,A: Pride and Prejudice was first published in,d,2.546875,,1984,788.0,1984,1.40625,8.625,1.40625,0.19921875,0.045166015625,Contextual,Contextual
3102,book,In what year was {book} first published?,Slaughterhouse-Five,Q: In what year was Slaughterhouse-Five first published?,A: Slaughterhouse-Five was first published in,1945,5.40625,,d,5.46875,d,1.7578125,362.0,1.7578125,0.1806640625,0.042724609375,Contextual,Contextual
3103,book,In what year was {book} first published?,The Alchemist,Q: In what year was The Alchemist first published?,A: The Alchemist was first published in,d,3.015625,,1945,85.0,1945,2.890625,6.71875,2.890625,0.21484375,0.046875,Contextual,Contextual
3104,book,In what year was {book} first published?,The Art of War,Q: In what year was The Art of War first published?,A: The Art of War was first published in,4,4.75,,[D,4.09375,[D,1.3671875,41.5,1.3671875,0.2060546875,0.046142578125,Contextual,Contextual
3105,book,In what year was {book} first published?,The Book Thief,Q: In what year was The Book Thief first published?,A: The Book Thief was first published in,d,3.140625,,2013-05-26T00:00:00+00:00 d,13.4375,2013-05-26T00:00:00+00:00 d,1.1171875,9.5,1.1171875,0.142578125,0.035400390625,Contextual,Contextual
3106,book,In what year was {book} first published?,The Brothers Karamazov,Q: In what year was The Brothers Karamazov first published?,A: The Brothers Karamazov was first published in,d,3.15625,,2003,346.0,2003,1.5859375,11.1875,1.5859375,0.19921875,0.045166015625,Contextual,Contextual
3107,book,In what year was {book} first published?,The Catcher in the Rye,Q: In what year was The Catcher in the Rye first published?,A: The Catcher in the Rye was first published in,1945,5.53125,,d,5.59375,d,1.984375,292.0,1.984375,0.1865234375,0.043701171875,Contextual,Contextual
3108,book,In what year was {book} first published?,The Chronicles of Narnia,Q: In what year was The Chronicles of Narnia first published?,A: The Chronicles of Narnia was first published in,4,6.15625,,1945,56.25,1945,2.40625,61.25,2.40625,0.1923828125,0.04443359375,Contextual,Contextual
3109,book,In what year was {book} first published?,The Color Purple,Q: In what year was The Color Purple first published?,A: The Color Purple was first published in,1984,13.3125,,d,5.1875,d,2.1875,2144.0,2.1875,0.21484375,0.046875,Contextual,Contextual
3110,book,In what year was {book} first published?,The Count of Monte Cristo,Q: In what year was The Count of Monte Cristo first published?,A: The Count of Monte Cristo was first published in,1844,7.1875,,d,2.796875,d,2.125,162.0,2.125,0.1865234375,0.043701171875,Contextual,Contextual
3111,book,In what year was {book} first published?,The Grapes of Wrath,Q: In what year was The Grapes of Wrath first published?,A: The Grapes of Wrath was first published in,1945,6.8125,,d,4.75,d,1.921875,318.0,1.921875,0.1865234375,0.043701171875,Contextual,Contextual
3112,book,In what year was {book} first published?,The Great Gatsby,Q: In what year was The Great Gatsby first published?,A: The Great Gatsby was first published in,2013-05-26T00:00:00+00:00 d,11.3125,,d,4.09375,d,2.28125,13.0,2.28125,0.1923828125,0.04443359375,Contextual,Contextual
3113,book,In what year was {book} first published?,The Handmaid's Tale,Q: In what year was The Handmaid's Tale first published?,A: The Handmaid's Tale was first published in,1984,11.8125,,d,5.65625,d,1.8828125,1120.0,1.8828125,0.1865234375,0.04345703125,Contextual,Contextual
3114,book,In what year was {book} first published?,The Hitchhiker's Guide to the Galaxy,Q: In what year was The Hitchhiker's Guide to the Galaxy first published?,A: The Hitchhiker's Guide to the Galaxy was first published in,d,2.671875,,1937,5536.0,1937,2.0625,7.65625,2.0625,0.1708984375,0.041259765625,Contextual,Contextual
3115,book,In what year was {book} first published?,The Hobbit,Q: In what year was The Hobbit first published?,A: The Hobbit was first published in,1937,2.875,,2013-05-26T00:00:00+00:00 d,13.75,2013-05-26T00:00:00+00:00 d,1.1015625,77824.0,1.1015625,0.1494140625,0.036865234375,Contextual,Contextual
3116,book,In what year was {book} first published?,The Hunger Games,Q: In what year was The Hunger Games first published?,A: The Hunger Games was first published in,2008-05-27,13.75,,1940s and 1950s,40.5,1940s and 1950s,1.6015625,47.25,1.6015625,0.1923828125,0.04443359375,Contextual,Contextual
3117,book,In what year was {book} first published?,The Kite Runner,Q: In what year was The Kite Runner first published?,A: The Kite Runner was first published in,2003,8.25,,[D,14.375,[D,1.5546875,394.0,1.5546875,0.19921875,0.045166015625,Contextual,Contextual
3118,book,In what year was {book} first published?,The Little Prince,Q: In what year was The Little Prince first published?,A: The Little Prince was first published in,[D,3.359375,,1984,256.0,1984,2.546875,5.3125,2.546875,0.2255859375,0.0478515625,Contextual,Contextual
3119,book,In what year was {book} first published?,The Lord of the Rings,Q: In what year was The Lord of the Rings first published?,A: The Lord of the Rings was first published in,1937,4.3125,,d,3.28125,d,1.7578125,1576.0,1.7578125,0.1923828125,0.044677734375,Contextual,Contextual
3120,book,In what year was {book} first published?,The Metamorphosis,Q: In what year was The Metamorphosis first published?,A: The Metamorphosis was first published in,d,3.0625,,1945,70.0,1945,1.8984375,7.40625,1.8984375,0.19921875,0.045166015625,Contextual,Contextual
3121,book,In what year was {book} first published?,The Name of the Rose,Q: In what year was The Name of the Rose first published?,A: The Name of the Rose was first published in,d,3.15625,,iv,3.3125,iv])))))))))))))))),3.9375,7.90625,1.8984375,0.1923828125,0.04443359375,Contextual,Parametric
3122,book,In what year was {book} first published?,The Odyssey,Q: In what year was The Odyssey first published?,A: The Odyssey was first published in,d,3.5,,[D,5.53125,[D,1.46875,4.90625,1.46875,0.2255859375,0.0478515625,Contextual,Contextual
3123,book,In what year was {book} first published?,The Picture of Dorian Gray,Q: In what year was The Picture of Dorian Gray first published?,A: The Picture of Dorian Gray was first published in,d,2.765625,,[D,5.78125,[D,1.5078125,5.34375,1.5078125,0.1923828125,0.04443359375,Contextual,Contextual
3124,book,In what year was {book} first published?,The Pillars of the Earth,Q: In what year was The Pillars of the Earth first published?,A: The Pillars of the Earth was first published in,d,3.3125,,1945,103.0,1945,2.359375,7.1875,2.359375,0.1923828125,0.044677734375,Contextual,Contextual
3125,book,In what year was {book} first published?,The Stranger,Q: In what year was The Stranger first published?,A: The Stranger was first published in,d,3.875,,2008-05-27,15.0,2008-05-27,1.40625,16.75,1.40625,0.1923828125,0.04443359375,Contextual,Contextual
3126,book,In what year was {book} first published?,The Sun Also Rises,Q: In what year was The Sun Also Rises first published?,A: The Sun Also Rises was first published in,1945,10.9375,,d,4.71875,d,2.0625,560.0,2.0625,0.19921875,0.045166015625,Contextual,Contextual
3127,book,In what year was {book} first published?,The Wind-Up Bird Chronicle,Q: In what year was The Wind-Up Bird Chronicle first published?,A: The Wind-Up Bird Chronicle was first published in,d,3.921875,,1937,170.0,1937,2.703125,7.25,2.703125,0.19921875,0.045166015625,Contextual,Contextual
3128,book,In what year was {book} first published?,To Kill a Mockingbird,Q: In what year was To Kill a Mockingbird first published?,A: To Kill a Mockingbird was first published in,1960,6.15625,,d,5.84375,d,2.0625,560.0,2.0625,0.1806640625,0.042724609375,Contextual,Contextual
3129,book,In what year was {book} first published?,Ulysses,Q: In what year was Ulysses first published?,A: Ulysses was first published in,d,3.375,,1937,96.5,1937,2.40625,7.1875,2.40625,0.21484375,0.047119140625,Contextual,Contextual
3130,book,In what year was {book} first published?,War and Peace,Q: In what year was War and Peace first published?,A: War and Peace was first published in,iv,2.65625,,d,4.8125,d,1.8984375,4.46875,1.8984375,0.21484375,0.046875,Contextual,Contextual
3131,book,In what year was {book} first published?,Wuthering Heights,Q: In what year was Wuthering Heights first published?,A: Wuthering Heights was first published in,d,3.0,,4,35.0,4,2.671875,9.1875,2.671875,0.2060546875,0.046142578125,Contextual,Contextual
3132,book,In what year was {book} first published?,The Iliad,Q: In what year was The Iliad first published?,A: The Iliad was first published in,d,3.046875,,1818,48.25,1818,1.421875,5.03125,1.421875,0.19921875,0.045166015625,Contextual,Contextual
3133,book,In what year was {book} first published?,The Tale of Genji,Q: In what year was The Tale of Genji first published?,A: The Tale of Genji was first published in,d,3.40625,,1984,3024.0,1984,2.0625,7.75,2.0625,0.2060546875,0.046142578125,Contextual,Contextual
3134,book,In what year was {book} first published?,Things Fall Apart,Q: In what year was Things Fall Apart first published?,A: Things Fall Apart was first published in,d,5.34375,,2008-05-27,22.125,2008-05-27,1.4140625,17.125,1.4140625,0.1806640625,0.042724609375,Contextual,Contextual
3135,book,In what year was {book} first published?,To the Lighthouse,Q: In what year was To the Lighthouse first published?,A: To the Lighthouse was first published in,d,3.40625,,1945,45.25,1945,2.984375,6.15625,2.984375,0.21484375,0.047119140625,Contextual,Contextual
3136,book,How many pages are in the original publication of {book}?,1984,Q: How many pages are in the original publication of 1984?,A: The original publication of 1984 has,(D,3.46875,,4,4.125,4 pages,9.8125,7.84375,2.46875,0.2353515625,0.049072265625,Contextual,Parametric
3137,book,How many pages are in the original publication of {book}?,Anna Karenina,Q: How many pages are in the original publication of Anna Karenina?,A: The original publication of Anna Karenina has,(D,3.21875,,4,5.34375,4 pages,9.9375,6.65625,2.484375,0.2060546875,0.046142578125,Contextual,Parametric
3138,book,How many pages are in the original publication of {book}?,Beloved,Q: How many pages are in the original publication of Beloved?,A: The original publication of Beloved has,(D,3.1875,,4,4.125,4 pages,9.9375,8.1875,2.140625,0.2060546875,0.046142578125,Contextual,Parametric
3139,book,How many pages are in the original publication of {book}?,Brave New World,Q: How many pages are in the original publication of Brave New World?,A: The original publication of Brave New World has,(D,3.296875,,4,5.71875,4 pages,10.125,7.65625,2.203125,0.2060546875,0.046142578125,Contextual,Parametric
3140,book,How many pages are in the original publication of {book}?,Catch-22,Q: How many pages are in the original publication of Catch-22?,A: The original publication of Catch-22 has,(D,3.359375,,4,3.703125,4,2.640625,6.375,2.640625,0.2255859375,0.0478515625,Contextual,Contextual
3141,book,How many pages are in the original publication of {book}?,Crime and Punishment,Q: How many pages are in the original publication of Crime and Punishment?,A: The original publication of Crime and Punishment has,(D,3.359375,,4,4.46875,4 pages,13.0,7.25,2.265625,0.19921875,0.045166015625,Contextual,Parametric
3142,book,How many pages are in the original publication of {book}?,Don Quixote,Q: How many pages are in the original publication of Don Quixote?,A: The original publication of Don Quixote has,(D,3.328125,,4,5.84375,4 pages,10.25,7.84375,2.0,0.1923828125,0.04443359375,Contextual,Parametric
3143,book,How many pages are in the original publication of {book}?,Fahrenheit 451,Q: How many pages are in the original publication of Fahrenheit 451?,A: The original publication of Fahrenheit 451 has,(D,3.328125,,4,3.6875,4 pages,14.0625,6.59375,2.65625,0.19921875,0.045166015625,Contextual,Parametric
3144,book,How many pages are in the original publication of {book}?,Frankenstein,Q: How many pages are in the original publication of Frankenstein?,A: The original publication of Frankenstein has,(D,2.828125,,4,6.03125,4 pages,8.75,6.59375,2.84375,0.2255859375,0.0478515625,Contextual,Parametric
3145,book,How many pages are in the original publication of {book}?,Jane Eyre,Q: How many pages are in the original publication of Jane Eyre?,A: The original publication of Jane Eyre has,(D,3.15625,,4,4.59375,4 pages,11.8125,7.1875,2.28125,0.2060546875,0.046142578125,Contextual,Parametric
3146,book,How many pages are in the original publication of {book}?,Midnight's Children,Q: How many pages are in the original publication of Midnight's Children?,A: The original publication of Midnight's Children has,(D,3.296875,,4,4.59375,4 pages,10.625,7.25,2.203125,0.19921875,0.045166015625,Contextual,Parametric
3147,book,How many pages are in the original publication of {book}?,Moby-Dick,Q: How many pages are in the original publication of Moby-Dick?,A: The original publication of Moby-Dick has,(D,3.359375,,4,5.84375,4 pages,10.6875,10.0625,1.6484375,0.19921875,0.045166015625,Contextual,Parametric
3148,book,How many pages are in the original publication of {book}?,One Flew Over the Cuckoo's Nest,Q: How many pages are in the original publication of One Flew Over the Cuckoo's Nest?,A: The original publication of One Flew Over the Cuckoo's Nest has,4,3.078125,,(D,3.796875,(D,1.265625,29.375,1.265625,0.1552734375,0.038330078125,Contextual,Contextual
3149,book,How many pages are in the original publication of {book}?,One Hundred Years of Solitude,Q: How many pages are in the original publication of One Hundred Years of Solitude?,A: The original publication of One Hundred Years of Solitude has,(D,3.34375,,4,4.46875,4 pages,12.0625,8.1875,1.8515625,0.1865234375,0.043701171875,Contextual,Parametric
3150,book,How many pages are in the original publication of {book}?,Pride and Prejudice,Q: How many pages are in the original publication of Pride and Prejudice?,A: The original publication of Pride and Prejudice has,(D,3.34375,,4,5.53125,4 pages,9.4375,6.3125,2.53125,0.19921875,0.045166015625,Contextual,Parametric
3151,book,How many pages are in the original publication of {book}?,Slaughterhouse-Five,Q: How many pages are in the original publication of Slaughterhouse-Five?,A: The original publication of Slaughterhouse-Five has,(D,3.375,,4,4.96875,4 pages,12.3125,8.25,1.9375,0.1806640625,0.042724609375,Contextual,Parametric
3152,book,How many pages are in the original publication of {book}?,The Alchemist,Q: How many pages are in the original publication of The Alchemist?,A: The original publication of The Alchemist has,(D,3.25,,4,3.75,4 pages,9.5,7.34375,2.59375,0.2060546875,0.046142578125,Contextual,Parametric
3153,book,How many pages are in the original publication of {book}?,The Art of War,Q: How many pages are in the original publication of The Art of War?,A: The original publication of The Art of War has,4,3.28125,,(D,3.828125,(D,1.4140625,21.625,1.4140625,0.19921875,0.045166015625,Contextual,Contextual
3154,book,How many pages are in the original publication of {book}?,The Book Thief,Q: How many pages are in the original publication of The Book Thief?,A: The original publication of The Book Thief has,(D,3.359375,,4,3.640625,4 pages,11.3125,7.03125,2.578125,0.19921875,0.045166015625,Contextual,Parametric
3155,book,How many pages are in the original publication of {book}?,The Brothers Karamazov,Q: How many pages are in the original publication of The Brothers Karamazov?,A: The original publication of The Brothers Karamazov has,(D,3.40625,,4,5.3125,4 pages,10.5,8.5625,1.8359375,0.1923828125,0.04443359375,Contextual,Parametric
3156,book,How many pages are in the original publication of {book}?,The Catcher in the Rye,Q: How many pages are in the original publication of The Catcher in the Rye?,A: The original publication of The Catcher in the Rye has,(D,3.296875,,4,4.375,4 pages,13.75,7.59375,1.96875,0.1865234375,0.043701171875,Contextual,Parametric
3157,book,How many pages are in the original publication of {book}?,The Chronicles of Narnia,Q: How many pages are in the original publication of The Chronicles of Narnia?,A: The original publication of The Chronicles of Narnia has,(D,3.625,,4,4.8125,4 pages,12.0625,7.03125,2.09375,0.1865234375,0.043701171875,Contextual,Parametric
3158,book,How many pages are in the original publication of {book}?,The Color Purple,Q: How many pages are in the original publication of The Color Purple?,A: The original publication of The Color Purple has,(D,3.171875,,4,3.75,4 pages,8.0,7.34375,2.359375,0.21484375,0.047119140625,Contextual,Parametric
3159,book,How many pages are in the original publication of {book}?,The Count of Monte Cristo,Q: How many pages are in the original publication of The Count of Monte Cristo?,A: The original publication of The Count of Monte Cristo has,(D,3.46875,,4,4.5625,4,2.265625,6.15625,2.265625,0.1865234375,0.04345703125,Contextual,Contextual
3160,book,How many pages are in the original publication of {book}?,The Grapes of Wrath,Q: How many pages are in the original publication of The Grapes of Wrath?,A: The original publication of The Grapes of Wrath has,4,3.3125,,(D,3.5,(D,1.359375,22.625,1.359375,0.1806640625,0.04296875,Contextual,Contextual
3161,book,How many pages are in the original publication of {book}?,The Great Gatsby,Q: How many pages are in the original publication of The Great Gatsby?,A: The original publication of The Great Gatsby has,4,2.734375,,(D,3.625,(D,1.4765625,17.875,1.4765625,0.1865234375,0.043701171875,Contextual,Contextual
3162,book,How many pages are in the original publication of {book}?,The Handmaid's Tale,Q: How many pages are in the original publication of The Handmaid's Tale?,A: The original publication of The Handmaid's Tale has,4,3.625,,(D,3.515625,(D,1.375,24.625,1.375,0.1806640625,0.042724609375,Contextual,Contextual
3163,book,How many pages are in the original publication of {book}?,The Hitchhiker's Guide to the Galaxy,Q: How many pages are in the original publication of The Hitchhiker's Guide to the Galaxy?,A: The original publication of The Hitchhiker's Guide to the Galaxy has,(D,3.75,,4,5.0625,4 pages,15.1875,8.1875,1.7578125,0.1669921875,0.04052734375,Contextual,Parametric
3164,book,How many pages are in the original publication of {book}?,The Hobbit,Q: How many pages are in the original publication of The Hobbit?,A: The original publication of The Hobbit has,(D,3.46875,,4,4.875,4 pages,10.25,6.65625,2.53125,0.21484375,0.046875,Contextual,Parametric
3165,book,How many pages are in the original publication of {book}?,The Hunger Games,Q: How many pages are in the original publication of The Hunger Games?,A: The original publication of The Hunger Games has,4,3.203125,,(D,4.0,(D,1.5078125,26.375,1.5078125,0.2060546875,0.046142578125,Contextual,Contextual
3166,book,How many pages are in the original publication of {book}?,The Kite Runner,Q: How many pages are in the original publication of The Kite Runner?,A: The original publication of The Kite Runner has,4,3.5,,(D,3.796875,(D,1.6015625,19.5,1.6015625,0.1923828125,0.04443359375,Contextual,Contextual
3167,book,How many pages are in the original publication of {book}?,The Little Prince,Q: How many pages are in the original publication of The Little Prince?,A: The original publication of The Little Prince has,(D,2.96875,,4,7.40625,4 pages,11.1875,7.03125,2.390625,0.21484375,0.046875,Contextual,Parametric
3168,book,How many pages are in the original publication of {book}?,The Lord of the Rings,Q: How many pages are in the original publication of The Lord of the Rings?,A: The original publication of The Lord of the Rings has,(D,3.609375,,4,4.21875,4,2.375,6.3125,2.375,0.1923828125,0.04443359375,Contextual,Contextual
